Player_ID,Player_Name,Team_ID,Team_Name,Season,Competition,Position,Age,Nationality,In_Squad,Appearences,Goals,Assists,Minutes_played
263860,Jason Remeseiro,3709,Getafe Club de Fútbol S. A. D. Team Dubai,2020/2021,uefa-europa-league,Right Winger,31,Spain,1,1,0,0,21
263860,Jason Remeseiro,3709,Getafe Club de Fútbol S. A. D. Team Dubai,2020/2021,laliga,Right Winger,31,Spain,1,5,0,0,269
263860,Jason Remeseiro,1049,Valencia Club de Fútbol S. A. D.,2021/2022,copa-del-rey,Right Winger,31,Spain,1,2,0,0,45
263860,Jason Remeseiro,1049,Valencia Club de Fútbol S. A. D.,2021/2022,laliga,Right Winger,31,Spain,1,5,0,0,72
263860,Jason Remeseiro,1108,Deportivo Alavés S. A. D.,2021/2022,laliga,Right Winger,31,Spain,1,14,0,1,681
263860,Jason Remeseiro,8024,Futebol Clube de Arouca,2023/2024,uefa-conference-league-qualifiers,Right Winger,31,Spain,1,2,0,0,148
263860,Jason Remeseiro,8024,Futebol Clube de Arouca,2023/2024,liga-portugal,Right Winger,31,Spain,1,34,6,6,2591
263860,Jason Remeseiro,8024,Futebol Clube de Arouca,2023/2024,allianz-cup,Right Winger,31,Spain,1,3,1,0,211
263860,Jason Remeseiro,8024,Futebol Clube de Arouca,2024/2025,liga-portugal,Right Winger,31,Spain,1,32,5,2,2260
264909,Ali Lajami,1114,Al-Hilal Saudi Football Club,2024/2025,fifa-klub-wm,Centre-Back,30,Saudi Arabia,1,2,0,0,15
264909,Ali Lajami,1114,Al-Hilal Saudi Football Club,2025/2026,fifa-klub-wm,Centre-Back,30,Saudi Arabia,1,1,0,0,37
266302,Sergej Milinković-Savić,1184,Koninklijke Racing Club Genk,2014/2015,jupiler-pro-league,Central Midfield,31,Serbia,1,18,3,0,1128
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2015/2016,italy-cup,Central Midfield,31,Serbia,1,2,0,0,180
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2015/2016,uefa-champions-league-qualifying,Central Midfield,31,Serbia,1,1,0,0,37
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2015/2016,uefa-europa-league,Central Midfield,31,Serbia,1,7,2,0,488
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2015/2016,serie-a,Central Midfield,31,Serbia,1,25,1,0,1644
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2016/2017,italy-cup,Central Midfield,31,Serbia,1,5,3,1,317
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2016/2017,serie-a,Central Midfield,31,Serbia,1,34,4,7,2732
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2017/2018,italy-cup,Central Midfield,31,Serbia,1,4,0,2,369
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2017/2018,uefa-europa-league,Central Midfield,31,Serbia,1,8,2,3,523
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2017/2018,serie-a,Central Midfield,31,Serbia,1,35,12,3,2850
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2017/2018,supercoppa-italiana,Central Midfield,31,Serbia,1,1,0,0,90
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2018/2019,italy-cup,Central Midfield,31,Serbia,1,5,2,0,327
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2018/2019,uefa-europa-league,Central Midfield,31,Serbia,1,5,0,0,303
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2018/2019,serie-a,Central Midfield,31,Serbia,1,31,5,3,2405
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2019/2020,italy-cup,Central Midfield,31,Serbia,1,1,0,0,90
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2019/2020,uefa-europa-league,Central Midfield,31,Serbia,1,4,1,1,307
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2019/2020,serie-a,Central Midfield,31,Serbia,1,28,5,5,2322
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2019/2020,supercoppa-italiana,Central Midfield,31,Serbia,1,1,0,1,90
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2020/2021,italy-cup,Central Midfield,31,Serbia,1,2,0,0,148
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2020/2021,uefa-champions-league,Central Midfield,31,Serbia,1,7,0,1,588
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2020/2021,serie-a,Central Midfield,31,Serbia,1,41,10,11,3472
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2021/2022,italy-cup,Central Midfield,31,Serbia,1,2,0,0,210
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2021/2022,uefa-europa-league,Central Midfield,31,Serbia,1,8,0,1,458
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2021/2022,serie-a,Central Midfield,31,Serbia,1,37,11,11,3110
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2022/2023,italy-cup,Central Midfield,31,Serbia,1,2,0,0,111
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2022/2023,uefa-europa-league,Central Midfield,31,Serbia,1,6,2,0,332
266302,Sergej Milinković-Savić,398,Società Sportiva Lazio S.p.A.,2022/2023,serie-a,Central Midfield,31,Serbia,1,36,9,8,3029
266302,Sergej Milinković-Savić,1114,Al-Hilal Saudi Football Club,2024/2025,fifa-klub-wm,Central Midfield,31,Serbia,1,3,0,0,270
266302,Sergej Milinković-Savić,1114,Al-Hilal Saudi Football Club,2025/2026,fifa-klub-wm,Central Midfield,31,Serbia,1,2,0,0,210
267967,Hamad Al-Yami,1114,Al-Hilal Saudi Football Club,2024/2025,fifa-klub-wm,Right-Back,26,Saudi Arabia,1,3,0,0,40
267967,Hamad Al-Yami,1114,Al-Hilal Saudi Football Club,2025/2026,fifa-klub-wm,Right-Back,26,Saudi Arabia,1,2,0,0,33
270051,Andrei Girotto,995,Football Club de Nantes,2017/2018,ligue-1,Centre-Back,34,Brazil,1,25,1,2,1519
270051,Andrei Girotto,995,Football Club de Nantes,2018/2019,ligue-1,Centre-Back,34,Brazil,1,20,2,0,1479
270051,Andrei Girotto,995,Football Club de Nantes,2019/2020,ligue-1,Centre-Back,34,Brazil,1,25,1,1,2179
270051,Andrei Girotto,995,Football Club de Nantes,2020/2021,ligue-1,Centre-Back,34,Brazil,1,34,1,1,2664
270051,Andrei Girotto,995,Football Club de Nantes,2021/2022,ligue-1,Centre-Back,34,Brazil,1,36,6,1,3150
270051,Andrei Girotto,995,Football Club de Nantes,2022/2023,uefa-europa-league,Centre-Back,34,Brazil,1,7,0,0,540
270051,Andrei Girotto,995,Football Club de Nantes,2022/2023,ligue-1,Centre-Back,34,Brazil,1,36,1,1,3155
270051,Andrei Girotto,995,Football Club de Nantes,2022/2023,trophee-des-champions,Centre-Back,34,Brazil,1,1,0,0,90
277114,Jason Denayer,371,The Celtic Football Club,2014/2015,uefa-champions-league-qualifying,Centre-Back,30,Belgium,1,1,0,0,90
277114,Jason Denayer,371,The Celtic Football Club,2014/2015,uefa-europa-league,Centre-Back,30,Belgium,1,6,0,0,540
277114,Jason Denayer,371,The Celtic Football Club,2014/2015,scottish-premiership,Centre-Back,30,Belgium,1,29,5,1,2475
277114,Jason Denayer,371,The Celtic Football Club,2014/2015,scottish-fa-cup,Centre-Back,30,Belgium,1,4,1,1,390
277114,Jason Denayer,141,Galatasaray Spor Kulübü,2015/2016,uefa-champions-league,Centre-Back,30,Belgium,1,4,0,0,282
277114,Jason Denayer,141,Galatasaray Spor Kulübü,2015/2016,uefa-europa-league,Centre-Back,30,Belgium,1,2,0,0,180
277114,Jason Denayer,141,Galatasaray Spor Kulübü,2015/2016,super-lig,Centre-Back,30,Belgium,1,17,0,2,1232
277114,Jason Denayer,289,Sunderland Association Football Club,2016/2017,fa-cup,Centre-Back,30,Belgium,1,2,0,0,180
277114,Jason Denayer,289,Sunderland Association Football Club,2016/2017,premier-league,Centre-Back,30,Belgium,1,24,0,0,1879
277114,Jason Denayer,141,Galatasaray Spor Kulübü,2017/2018,super-lig,Centre-Back,30,Belgium,1,22,0,1,1638
277114,Jason Denayer,1041,Olympique Lyonnais,2018/2019,uefa-champions-league,Centre-Back,30,Belgium,1,8,0,0,720
277114,Jason Denayer,1041,Olympique Lyonnais,2018/2019,ligue-1,Centre-Back,30,Belgium,1,31,2,1,2756
277114,Jason Denayer,1041,Olympique Lyonnais,2019/2020,uefa-champions-league,Centre-Back,30,Belgium,1,6,0,0,540
277114,Jason Denayer,1041,Olympique Lyonnais,2019/2020,ligue-1,Centre-Back,30,Belgium,1,25,0,1,2134
277114,Jason Denayer,1041,Olympique Lyonnais,2020/2021,uefa-champions-league,Centre-Back,30,Belgium,1,3,0,0,241
277114,Jason Denayer,1041,Olympique Lyonnais,2020/2021,ligue-1,Centre-Back,30,Belgium,1,31,1,0,2619
277114,Jason Denayer,1041,Olympique Lyonnais,2021/2022,uefa-europa-league,Centre-Back,30,Belgium,1,5,0,0,360
277114,Jason Denayer,1041,Olympique Lyonnais,2021/2022,ligue-1,Centre-Back,30,Belgium,1,15,3,1,1001
280387,Vincent Sierro,60,Sport-Club Freiburg,2017/2018,dfb-pokal,Central Midfield,30,Switzerland,1,1,0,0,45
280387,Vincent Sierro,60,Sport-Club Freiburg,2017/2018,bundesliga,Central Midfield,30,Switzerland,1,4,0,0,215
280387,Vincent Sierro,257,FC St. Gallen 1879,2018/2019,uefa-europa-league-qualifying,Central Midfield,30,Switzerland,1,2,0,0,180
280387,Vincent Sierro,415,Toulouse Football Club,2022/2023,ligue-1,Central Midfield,30,Switzerland,1,15,0,0,661
280387,Vincent Sierro,452,Berner Sport Club Young Boys,2022/2023,uefa-conference-league-qualifiers,Central Midfield,30,Switzerland,1,4,1,0,308
280387,Vincent Sierro,415,Toulouse Football Club,2023/2024,uefa-europa-league,Central Midfield,30,Switzerland,1,8,0,1,720
280387,Vincent Sierro,415,Toulouse Football Club,2023/2024,ligue-1,Central Midfield,30,Switzerland,1,30,6,2,2270
280387,Vincent Sierro,415,Toulouse Football Club,2023/2024,trophee-des-champions,Central Midfield,30,Switzerland,1,1,0,0,76
280387,Vincent Sierro,415,Toulouse Football Club,2024/2025,ligue-1,Central Midfield,30,Switzerland,1,29,5,1,2410
282722,Álex Collado,131,Futbol Club Barcelona,2019/2020,laliga,Attacking Midfield,27,Spain,1,1,0,0,5
282722,Álex Collado,16795,Granada CF,2021/2022,laliga,Attacking Midfield,27,Spain,1,17,2,1,1024
282722,Álex Collado,1531,Elche Club de Fútbol S.A.D.,2022/2023,copa-del-rey,Attacking Midfield,27,Spain,1,2,0,0,48
282722,Álex Collado,1531,Elche Club de Fútbol S.A.D.,2022/2023,laliga,Attacking Midfield,27,Spain,1,15,1,1,720
284000,Carlos Júnior,2425,Rio Ave Futebol Clube,2018/2019,liga-portugal,Right Winger,30,Brazil,1,7,1,0,259
284000,Carlos Júnior,2423,Clube Desportivo Santa Clara,2019/2020,liga-portugal,Right Winger,30,Brazil,1,29,5,4,2070
284000,Carlos Júnior,2423,Clube Desportivo Santa Clara,2019/2020,allianz-cup,Right Winger,30,Brazil,1,2,0,1,117
284000,Carlos Júnior,2423,Clube Desportivo Santa Clara,2020/2021,liga-portugal,Right Winger,30,Brazil,1,37,17,5,3138
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2014/2015,eredivisie,Left Winger,28,Netherlands,1,1,0,0,11
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2014/2015,knvb-beker,Left Winger,28,Netherlands,1,1,0,1,9
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2015/2016,uefa-champions-league,Left Winger,28,Netherlands,1,1,0,1,5
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2015/2016,eredivisie,Left Winger,28,Netherlands,1,5,0,0,79
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2015/2016,knvb-beker,Left Winger,28,Netherlands,1,2,0,0,70
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2016/2017,uefa-champions-league,Left Winger,28,Netherlands,1,6,0,0,224
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2016/2017,eredivisie,Left Winger,28,Netherlands,1,25,2,2,910
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2016/2017,knvb-beker,Left Winger,28,Netherlands,1,2,0,0,180
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2017/2018,uefa-europa-league-qualifying,Left Winger,28,Netherlands,1,2,0,0,154
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2017/2018,eredivisie,Left Winger,28,Netherlands,1,32,8,11,2173
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2017/2018,knvb-beker,Left Winger,28,Netherlands,1,2,0,0,79
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2018/2019,uefa-champions-league,Left Winger,28,Netherlands,1,5,0,1,404
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2018/2019,uefa-champions-league-qualifying,Left Winger,28,Netherlands,1,2,1,0,169
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2018/2019,eredivisie,Left Winger,28,Netherlands,1,33,14,12,2861
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2018/2019,johan-cruijff-schaal,Left Winger,28,Netherlands,1,1,0,0,83
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2019/2020,uefa-champions-league,Left Winger,28,Netherlands,1,1,0,0,90
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2019/2020,fa-cup,Left Winger,28,Netherlands,1,1,0,0,54
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2019/2020,premier-league,Left Winger,28,Netherlands,1,7,3,0,506
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2019/2020,uefa-champions-league-qualifying,Left Winger,28,Netherlands,1,2,0,1,180
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2019/2020,uefa-europa-league,Left Winger,28,Netherlands,1,5,0,0,394
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2019/2020,uefa-europa-league-qualifying,Left Winger,28,Netherlands,1,3,1,1,270
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2019/2020,eredivisie,Left Winger,28,Netherlands,1,16,5,10,1336
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2019/2020,knvb-beker,Left Winger,28,Netherlands,1,2,0,1,112
284165,Steven Bergwijn,383,Eindhovense Voetbalvereniging Philips Sport Vereniging,2019/2020,johan-cruijff-schaal,Left Winger,28,Netherlands,1,1,0,0,59
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2020/2021,uefa-europa-league,Left Winger,28,Netherlands,1,8,0,1,273
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2020/2021,uefa-europa-league-qualifying,Left Winger,28,Netherlands,1,3,0,2,226
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2020/2021,fa-cup,Left Winger,28,Netherlands,1,1,0,0,53
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2020/2021,premier-league,Left Winger,28,Netherlands,1,28,1,5,1409
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2021/2022,uefa-conference-league-qualifiers,Left Winger,28,Netherlands,1,1,0,0,17
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2021/2022,fa-cup,Left Winger,28,Netherlands,1,2,0,0,61
284165,Steven Bergwijn,148,Tottenham Hotspur Football Club,2021/2022,premier-league,Left Winger,28,Netherlands,1,25,3,1,550
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2022/2023,uefa-champions-league,Left Winger,28,Netherlands,1,6,2,0,524
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2022/2023,uefa-europa-league,Left Winger,28,Netherlands,1,2,0,1,155
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2022/2023,eredivisie,Left Winger,28,Netherlands,1,32,12,5,2352
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2022/2023,knvb-beker,Left Winger,28,Netherlands,1,4,1,0,363
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2022/2023,johan-cruijff-schaal,Left Winger,28,Netherlands,1,1,1,0,90
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2023/2024,uefa-europa-league,Left Winger,28,Netherlands,1,5,1,0,435
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2023/2024,uefa-europa-league-qualifying,Left Winger,28,Netherlands,1,2,0,1,162
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2023/2024,eredivisie,Left Winger,28,Netherlands,1,24,12,4,1952
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2024/2025,uefa-europa-league-qualifying,Left Winger,28,Netherlands,1,3,0,1,106
284165,Steven Bergwijn,610,AFC Ajax Amsterdam,2024/2025,eredivisie,Left Winger,28,Netherlands,1,1,0,0,14
284701,Samuel Portugal,7378,Portimonense SC,2020/2021,liga-portugal,Goalkeeper,32,Brazil,1,30,0,0,2672
284701,Samuel Portugal,7378,Portimonense SC,2021/2022,liga-portugal,Goalkeeper,32,Brazil,1,30,0,0,2700
284701,Samuel Portugal,7378,Portimonense SC,2021/2022,allianz-cup,Goalkeeper,32,Brazil,1,1,0,0,90
284701,Samuel Portugal,7378,Portimonense SC,2022/2023,liga-portugal,Goalkeeper,32,Brazil,1,4,0,0,360
284876,Paolo Fernandes,132,Nooit Opgeven Altijd Doorzetten Aangenaam Door Vermaak En Nuttig Door Ontspanning Combinatie Breda,2017/2018,eredivisie,Right Winger,27,Spain,1,25,2,0,923
284876,Paolo Fernandes,132,Nooit Opgeven Altijd Doorzetten Aangenaam Door Vermaak En Nuttig Door Ontspanning Combinatie Breda,2018/2019,eredivisie,Right Winger,27,Spain,1,8,0,1,365
284876,Paolo Fernandes,132,Nooit Opgeven Altijd Doorzetten Aangenaam Door Vermaak En Nuttig Door Ontspanning Combinatie Breda,2018/2019,knvb-beker,Right Winger,27,Spain,1,1,0,0,56
284876,Paolo Fernandes,60949,Volou Neos Podosferikos Syllogos,2021/2022,super-league-1,Right Winger,27,Spain,1,20,2,1,1645
284876,Paolo Fernandes,60949,Volou Neos Podosferikos Syllogos,2021/2022,kypello-elladas,Right Winger,27,Spain,1,3,1,0,225
284876,Paolo Fernandes,2441,Athlitiki Enosi Konstantinoupoleos,2022/2023,super-league-1,Right Winger,27,Spain,1,6,0,1,143
284876,Paolo Fernandes,2441,Athlitiki Enosi Konstantinoupoleos,2022/2023,kypello-elladas,Right Winger,27,Spain,1,5,1,0,280
284876,Paolo Fernandes,60949,Volou Neos Podosferikos Syllogos,2022/2023,super-league-1,Right Winger,27,Spain,1,13,3,5,1125
284876,Paolo Fernandes,60949,Volou Neos Podosferikos Syllogos,2022/2023,kypello-elladas,Right Winger,27,Spain,1,2,0,1,85
284876,Paolo Fernandes,2441,Athlitiki Enosi Konstantinoupoleos,2023/2024,super-league-1,Right Winger,27,Spain,1,5,0,0,73
284876,Paolo Fernandes,2441,Athlitiki Enosi Konstantinoupoleos,2023/2024,kypello-elladas,Right Winger,27,Spain,1,1,0,0,37
284876,Paolo Fernandes,2441,Athlitiki Enosi Konstantinoupoleos,2024/2025,uefa-conference-league-qualifiers,Right Winger,27,Spain,1,3,0,0,133
284876,Paolo Fernandes,2441,Athlitiki Enosi Konstantinoupoleos,2024/2025,super-league-1,Right Winger,27,Spain,1,15,1,1,610
284876,Paolo Fernandes,2441,Athlitiki Enosi Konstantinoupoleos,2024/2025,kypello-elladas,Right Winger,27,Spain,1,5,0,0,159
285771,Roger Martínez,1050,Villarreal Club de Fútbol S.A.D.,2017/2018,copa-del-rey,Centre-Forward,31,Colombia,1,1,0,0,18
285771,Roger Martínez,1050,Villarreal Club de Fútbol S.A.D.,2017/2018,laliga,Centre-Forward,31,Colombia,1,8,1,0,226
289404,Jonathan Okita,467,Nijmegen Eendracht Combinatie,2021/2022,eredivisie,Left Winger,29,DR Congo,1,27,7,6,2319
289404,Jonathan Okita,467,Nijmegen Eendracht Combinatie,2021/2022,knvb-beker,Left Winger,29,DR Congo,1,2,0,0,112
289404,Jonathan Okita,260,FC Zürich,2024/2025,uefa-conference-league-qualifiers,Left Winger,29,DR Congo,1,2,0,0,27
289404,Jonathan Okita,44006,Bodrum FK,2024/2025,super-lig,Left Winger,29,DR Congo,1,16,0,0,1011
289433,Yakou Méïté,583,Paris Saint-Germain Football Club,2015/2016,ligue-1,Centre-Forward,30,Cote d'Ivoire,1,1,0,0,1
290532,Saïd Benrahma,417,Olympique Gymnaste Club Nice Côte d'Azur,2013/2014,ligue-1,Left Winger,30,Algeria,1,5,0,0,62
290532,Saïd Benrahma,417,Olympique Gymnaste Club Nice Côte d'Azur,2014/2015,ligue-1,Left Winger,30,Algeria,1,3,1,2,199
290532,Saïd Benrahma,1420,Angers Sporting Club de l'Ouest,2015/2016,ligue-1,Left Winger,30,Algeria,1,12,1,0,298
290532,Saïd Benrahma,417,Olympique Gymnaste Club Nice Côte d'Azur,2015/2016,ligue-1,Left Winger,30,Algeria,1,9,2,0,128
290532,Saïd Benrahma,379,West Ham United Football Club,2020/2021,fa-cup,Left Winger,30,Algeria,1,3,0,1,212
290532,Saïd Benrahma,379,West Ham United Football Club,2020/2021,premier-league,Left Winger,30,Algeria,1,30,1,6,1388
290532,Saïd Benrahma,379,West Ham United Football Club,2021/2022,uefa-europa-league,Left Winger,30,Algeria,1,12,3,0,492
290532,Saïd Benrahma,379,West Ham United Football Club,2021/2022,fa-cup,Left Winger,30,Algeria,1,2,0,0,157
290532,Saïd Benrahma,379,West Ham United Football Club,2021/2022,premier-league,Left Winger,30,Algeria,1,32,8,6,2184
290532,Saïd Benrahma,379,West Ham United Football Club,2022/2023,uefa-conference-league-qualifiers,Left Winger,30,Algeria,1,2,1,1,92
290532,Saïd Benrahma,379,West Ham United Football Club,2022/2023,fa-cup,Left Winger,30,Algeria,1,3,2,0,137
290532,Saïd Benrahma,379,West Ham United Football Club,2022/2023,premier-league,Left Winger,30,Algeria,1,35,6,3,2071
290532,Saïd Benrahma,1041,Olympique Lyonnais,2023/2024,ligue-1,Left Winger,30,Algeria,1,12,3,3,778
290532,Saïd Benrahma,379,West Ham United Football Club,2023/2024,efl-cup,Left Winger,30,Algeria,1,3,0,0,228
290532,Saïd Benrahma,379,West Ham United Football Club,2023/2024,uefa-europa-league,Left Winger,30,Algeria,1,5,0,1,309
290532,Saïd Benrahma,379,West Ham United Football Club,2023/2024,fa-cup,Left Winger,30,Algeria,1,1,0,0,51
290532,Saïd Benrahma,379,West Ham United Football Club,2023/2024,premier-league,Left Winger,30,Algeria,1,13,0,1,615
290532,Saïd Benrahma,1041,Olympique Lyonnais,2024/2025,uefa-europa-league,Left Winger,30,Algeria,1,7,1,1,300
290532,Saïd Benrahma,1041,Olympique Lyonnais,2024/2025,ligue-1,Left Winger,30,Algeria,1,13,1,3,737
293569,Josh Brownhill,1132,Burnley Football Club,2019/2020,premier-league,Central Midfield,30,England,1,4,0,0,271
293569,Josh Brownhill,698,,2019/2020,fa-cup,Central Midfield,30,England,1,1,0,0,90
293569,Josh Brownhill,1132,Burnley Football Club,2020/2021,premier-league,Central Midfield,30,England,1,39,0,1,3348
293569,Josh Brownhill,1132,Burnley Football Club,2021/2022,fa-cup,Central Midfield,30,England,1,1,0,0,90
293569,Josh Brownhill,1132,Burnley Football Club,2021/2022,premier-league,Central Midfield,30,England,1,35,2,3,2953
293569,Josh Brownhill,1132,Burnley Football Club,2023/2024,efl-cup,Central Midfield,30,England,1,1,0,1,90
293569,Josh Brownhill,1132,Burnley Football Club,2023/2024,fa-cup,Central Midfield,30,England,1,1,0,0,32
293569,Josh Brownhill,1132,Burnley Football Club,2023/2024,premier-league,Central Midfield,30,England,1,33,4,2,2252
294808,Franck Kessié,800,Atalanta Bergamasca Calcio S.p.a.,2016/2017,italy-cup,Central Midfield,29,Cote d'Ivoire,1,1,1,0,90
294808,Franck Kessié,800,Atalanta Bergamasca Calcio S.p.a.,2016/2017,serie-a,Central Midfield,29,Cote d'Ivoire,1,30,6,4,2223
294808,Franck Kessié,5,Associazione Calcio Milan,2017/2018,italy-cup,Central Midfield,29,Cote d'Ivoire,1,5,0,0,486
294808,Franck Kessié,5,Associazione Calcio Milan,2017/2018,uefa-europa-league,Central Midfield,29,Cote d'Ivoire,1,9,0,2,578
294808,Franck Kessié,5,Associazione Calcio Milan,2017/2018,uefa-europa-league-qualifying,Central Midfield,29,Cote d'Ivoire,1,3,0,0,270
294808,Franck Kessié,5,Associazione Calcio Milan,2017/2018,serie-a,Central Midfield,29,Cote d'Ivoire,1,37,5,2,3269
294808,Franck Kessié,5,Associazione Calcio Milan,2018/2019,italy-cup,Central Midfield,29,Cote d'Ivoire,1,4,0,0,329
294808,Franck Kessié,5,Associazione Calcio Milan,2018/2019,uefa-europa-league,Central Midfield,29,Cote d'Ivoire,1,3,0,0,200
294808,Franck Kessié,5,Associazione Calcio Milan,2018/2019,serie-a,Central Midfield,29,Cote d'Ivoire,1,34,7,2,3022
294808,Franck Kessié,5,Associazione Calcio Milan,2018/2019,supercoppa-italiana,Central Midfield,29,Cote d'Ivoire,1,1,0,0,74
294808,Franck Kessié,5,Associazione Calcio Milan,2019/2020,italy-cup,Central Midfield,29,Cote d'Ivoire,1,3,0,1,186
294808,Franck Kessié,5,Associazione Calcio Milan,2019/2020,serie-a,Central Midfield,29,Cote d'Ivoire,1,25,1,1,2024
294808,Franck Kessié,5,Associazione Calcio Milan,2020/2021,italy-cup,Central Midfield,29,Cote d'Ivoire,1,2,0,0,148
294808,Franck Kessié,5,Associazione Calcio Milan,2020/2021,uefa-europa-league,Central Midfield,29,Cote d'Ivoire,1,8,1,0,508
294808,Franck Kessié,5,Associazione Calcio Milan,2020/2021,uefa-europa-league-qualifying,Central Midfield,29,Cote d'Ivoire,1,3,0,0,286
294808,Franck Kessié,5,Associazione Calcio Milan,2020/2021,serie-a,Central Midfield,29,Cote d'Ivoire,1,47,16,6,4115
294808,Franck Kessié,5,Associazione Calcio Milan,2021/2022,italy-cup,Central Midfield,29,Cote d'Ivoire,1,3,1,0,270
294808,Franck Kessié,5,Associazione Calcio Milan,2021/2022,uefa-champions-league,Central Midfield,29,Cote d'Ivoire,1,5,0,1,321
294808,Franck Kessié,5,Associazione Calcio Milan,2021/2022,serie-a,Central Midfield,29,Cote d'Ivoire,1,31,6,0,2312
294808,Franck Kessié,131,Futbol Club Barcelona,2022/2023,copa-del-rey,Central Midfield,29,Cote d'Ivoire,1,5,1,2,367
294808,Franck Kessié,131,Futbol Club Barcelona,2022/2023,uefa-champions-league,Central Midfield,29,Cote d'Ivoire,1,6,1,0,273
294808,Franck Kessié,131,Futbol Club Barcelona,2022/2023,uefa-europa-league,Central Midfield,29,Cote d'Ivoire,1,2,0,0,157
